Route,Origin.Latitude,Origin.Longitude,Dest.Latitude,Dest.Longitude,Direction 1,Direction 2
406,35.43619919,-82.54180145,27.91020012,-82.68740082,Origin,Destination
407,35.43619919,-82.54180145,28.77759933,-81.23750305,Origin,Destination
408,35.43619919,-82.54180145,27.39539909,-82.55439758,Origin,Destination
409,35.43619919,-82.54180145,27.97550011,-82.53320313,Origin,Destination
410,41.33850098,-75.7233963,33.6367,-84.428101,Origin,Destination
411,41.33850098,-75.7233963,35.2140007,-80.94309998,Origin,Destination
412,41.33850098,-75.7233963,42.21239853,-83.35340118,Origin,Destination
413,41.33850098,-75.7233963,40.69250107,-74.16870117,Origin,Destination
414,41.33850098,-75.7233963,41.9786,-87.9048,Origin,Destination
415,41.33850098,-75.7233963,39.87189865,-75.2410965,Origin,Destination
416,41.33850098,-75.7233963,27.91020012,-82.68740082,Origin,Destination
417,41.33850098,-75.7233963,28.77759933,-81.23750305,Origin,Destination
418,33.30780029,-111.6549988,44.2580986,-88.51909637,Origin,Destination
419,33.30780029,-111.6549988,45.807701109999996,-108.5429993,Origin,Destination
420,33.30780029,-111.6549988,46.77270126,-100.7460022,Origin,Destination
421,33.30780029,-111.6549988,48.7928009,-122.538002,Origin,Destination
422,33.30780029,-111.6549988,38.5452,-89.835197,Origin,Destination
423,33.30780029,-111.6549988,43.5644,-116.223,Origin,Destination
424,33.30780029,-111.6549988,45.77750015,-111.1529999,Origin,Destination
425,33.30780029,-111.6549988,41.88470078,-91.71080017,Origin,Destination
426,33.30780029,-111.6549988,39.04880142,-84.6678009,Origin,Destination
427,33.30780029,-111.6549988,41.5340004,-93.6631012,Origin,Destination
428,33.30780029,-111.6549988,44.12459946,-123.211998,Origin,Destination
429,33.30780029,-111.6549988,46.92070007,-96.81580353,Origin,Destination
430,33.30780029,-111.6549988,48.3105011,-114.2559967,Origin,Destination
431,33.30780029,-111.6549988,43.58200073,-96.74189758,Origin,Destination
432,33.30780029,-111.6549988,40.97850037,-85.19509888,Origin,Destination
433,33.30780029,-111.6549988,47.949299,-97.176102,Origin,Destination
434,33.30780029,-111.6549988,39.12239838,-108.5270004,Origin,Destination
435,33.30780029,-111.6549988,40.96749878,-98.30960083,Origin,Destination
436,33.30780029,-111.6549988,42.88079834,-85.52279663,Origin,Destination
437,33.30780029,-111.6549988,47.48199844,-111.3710022,Origin,Destination
438,33.30780029,-111.6549988,37.649899,-97.433098,Origin,Destination
439,33.30780029,-111.6549988,43.514599,-112.070999,Origin,Destination
440,33.30780029,-111.6549988,39.7173,-86.294403,Origin,Destination
441,33.30780029,-111.6549988,36.08010101,-115.1520004,Origin,Destination
442,33.30780029,-111.6549988,39.2976,-94.713898,Origin,Destination
443,33.30780029,-111.6549988,35.04240036,-89.97669983,Origin,Destination
444,33.30780029,-111.6549988,42.37419891,-122.8730011,Origin,Destination
445,33.30780029,-111.6549988,42.94720078,-87.89659882,Origin,Destination
446,33.30780029,-111.6549988,41.44850159,-90.50749969,Origin,Destination
447,33.30780029,-111.6549988,48.25939941,-101.2799988,Origin,Destination
448,33.30780029,-111.6549988,46.91630173,-114.0910034,Origin,Destination
449,33.30780029,-111.6549988,37.721298,-122.221001,Origin,Destination
450,33.30780029,-111.6549988,41.19589996,-112.012001,Origin,Destination
451,33.30780029,-111.6549988,41.3032,-95.894096,Origin,Destination
452,33.30780029,-111.6549988,40.66419983,-89.69329834,Origin,Destination
453,33.30780029,-111.6549988,27.91020012,-82.68740082,Origin,Destination
454,33.30780029,-111.6549988,46.26470184,-119.1190033,Origin,Destination
455,33.30780029,-111.6549988,40.21920013,-111.7229996,Origin,Destination
456,33.30780029,-111.6549988,44.04529953,-103.0569992,Origin,Destination
457,33.30780029,-111.6549988,42.19540024,-89.09719849,Origin,Destination
458,33.30780029,-111.6549988,41.70869827,-86.31729889,Origin,Destination
459,33.30780029,-111.6549988,37.89419937,-121.237999,Origin,Destination
460,33.30780029,-111.6549988,38.1744,-85.736,Origin,Destination
461,33.30780029,-111.6549988,37.24570084,-93.38860321,Origin,Destination
462,33.30780029,-111.6549988,37.036389,-113.510306,Origin,Destination
463,33.30780029,-111.6549988,45.54660034,-94.05989838,Origin,Destination
464,42.23490143,-85.55210114,42.21239853,-83.35340118,Origin,Destination
465,42.23490143,-85.55210114,44.882,-93.221802,Origin,Destination
466,42.23490143,-85.55210114,41.9786,-87.9048,Origin,Destination
467,41.93889999,-72.68319702,33.6367,-84.428101,Origin,Destination
468,41.93889999,-72.68319702,39.1754,-76.668297,Origin,Destination
469,41.93889999,-72.68319702,41.4117012,-81.84980011,Origin,Destination
470,41.93889999,-72.68319702,35.2140007,-80.94309998,Origin,Destination
471,41.93889999,-72.68319702,39.04880142,-84.6678009,Origin,Destination
472,41.93889999,-72.68319702,38.8521,-77.037697,Origin,Destination
473,41.93889999,-72.68319702,39.86169815,-104.6729965,Origin,Destination
474,41.93889999,-72.68319702,32.896801,-97.038002,Origin,Destination
475,41.93889999,-72.68319702,42.21239853,-83.35340118,Origin,Destination
476,41.93889999,-72.68319702,40.69250107,-74.16870117,Origin,Destination
477,41.93889999,-72.68319702,26.072599,-80.152702,Origin,Destination
478,41.93889999,-72.68319702,38.94449997,-77.45580292,Origin,Destination
479,41.93889999,-72.68319702,29.9843998,-95.34140015,Origin,Destination
480,41.93889999,-72.68319702,36.08010101,-115.1520004,Origin,Destination
481,41.93889999,-72.68319702,33.94250107,-118.4079971,Origin,Destination
482,41.93889999,-72.68319702,28.42939949,-81.30899811,Origin,Destination
483,41.93889999,-72.68319702,41.785999,-87.752403,Origin,Destination
484,41.93889999,-72.68319702,25.79319954,-80.29060364,Origin,Destination
485,41.93889999,-72.68319702,44.882,-93.221802,Origin,Destination
486,41.93889999,-72.68319702,33.67969894,-78.92829895,Origin,Destination
487,41.93889999,-72.68319702,41.9786,-87.9048,Origin,Destination
488,41.93889999,-72.68319702,26.68320084,-80.09559631,Origin,Destination
489,41.93889999,-72.68319702,39.87189865,-75.2410965,Origin,Destination
490,41.93889999,-72.68319702,35.87760162,-78.78749847,Origin,Destination
491,41.93889999,-72.68319702,26.53619957,-81.75520325,Origin,Destination
492,41.93889999,-72.68319702,37.61899948,-122.375,Origin,Destination
493,41.93889999,-72.68319702,,,Origin,Destination
494,41.93889999,-72.68319702,38.748697,-90.370003,Origin,Destination
495,41.93889999,-72.68319702,27.97550011,-82.53320313,Origin,Destination
496,60.77980042,-161.8379974,61.17440033,-149.9960022,Origin,Destination
497,41.87400055,-103.5960007,39.86169815,-104.6729965,Origin,Destination
498,35.43360138,-119.0569992,39.86169815,-104.6729965,Origin,Destination
499,35.43360138,-119.0569992,32.896801,-97.038002,Origin,Destination
500,35.43360138,-119.0569992,33.43429947,-112.012001,Origin,Destination
501,35.43360138,-119.0569992,37.61899948,-122.375,Origin,Destination
502,30.62680054,-88.06809998,39.86169815,-104.6729965,Origin,Destination
503,30.62680054,-88.06809998,41.9786,-87.9048,Origin,Destination
504,42.20869827,-75.97979736,42.21239853,-83.35340118,Origin,Destination
505,44.80739975,-68.82810211,35.2140007,-80.94309998,Origin,Destination
506,44.80739975,-68.82810211,38.8521,-77.037697,Origin,Destination
507,44.80739975,-68.82810211,42.21239853,-83.35340118,Origin,Destination
508,44.80739975,-68.82810211,40.69250107,-74.16870117,Origin,Destination
509,44.80739975,-68.82810211,40.63980103,-73.77890015,Origin,Destination
510,44.80739975,-68.82810211,40.77719879,-73.87259674,Origin,Destination
511,44.80739975,-68.82810211,41.9786,-87.9048,Origin,Destination
512,44.80739975,-68.82810211,39.87189865,-75.2410965,Origin,Destination
513,44.80739975,-68.82810211,27.91020012,-82.68740082,Origin,Destination
514,44.80739975,-68.82810211,28.77759933,-81.23750305,Origin,Destination
515,33.56290054,-86.75350189,33.6367,-84.428101,Origin,Destination
516,33.56290054,-86.75350189,39.1754,-76.668297,Origin,Destination
517,33.56290054,-86.75350189,35.2140007,-80.94309998,Origin,Destination
518,33.56290054,-86.75350189,32.847099,-96.851799,Origin,Destination
519,33.56290054,-86.75350189,38.8521,-77.037697,Origin,Destination
520,33.56290054,-86.75350189,39.86169815,-104.6729965,Origin,Destination
521,33.56290054,-86.75350189,32.896801,-97.038002,Origin,Destination
522,33.56290054,-86.75350189,42.21239853,-83.35340118,Origin,Destination
523,33.56290054,-86.75350189,26.072599,-80.152702,Origin,Destination
524,33.56290054,-86.75350189,29.64539909,-95.27890015,Origin,Destination
525,33.56290054,-86.75350189,29.9843998,-95.34140015,Origin,Destination
526,33.56290054,-86.75350189,36.08010101,-115.1520004,Origin,Destination
527,33.56290054,-86.75350189,40.77719879,-73.87259674,Origin,Destination
528,33.56290054,-86.75350189,28.42939949,-81.30899811,Origin,Destination
529,33.56290054,-86.75350189,41.785999,-87.752403,Origin,Destination
530,33.56290054,-86.75350189,25.79319954,-80.29060364,Origin,Destination
531,33.56290054,-86.75350189,41.9786,-87.9048,Origin,Destination
532,33.56290054,-86.75350189,26.92020035,-81.9905014,Origin,Destination
533,33.56290054,-86.75350189,39.87189865,-75.2410965,Origin,Destination
534,33.56290054,-86.75350189,37.61899948,-122.375,Origin,Destination
535,33.56290054,-86.75350189,37.362598,-121.929001,Origin,Destination
536,33.56290054,-86.75350189,27.97550011,-82.53320313,Origin,Destination
537,45.807701109999996,-108.5429993,33.30780029,-111.6549988,Origin,Destination
538,45.807701109999996,-108.5429993,44.52019882,-109.0240021,Origin,Destination
539,45.807701109999996,-108.5429993,39.86169815,-104.6729965,Origin,Destination
540,45.807701109999996,-108.5429993,32.896801,-97.038002,Origin,Destination
541,45.807701109999996,-108.5429993,36.08010101,-115.1520004,Origin,Destination
542,45.807701109999996,-108.5429993,33.94250107,-118.4079971,Origin,Destination
543,45.807701109999996,-108.5429993,44.882,-93.221802,Origin,Destination
544,45.807701109999996,-108.5429993,41.9786,-87.9048,Origin,Destination
545,45.807701109999996,-108.5429993,45.58869934,-122.5979996,Origin,Destination
546,45.807701109999996,-108.5429993,47.449001,-122.308998,Origin,Destination
547,45.807701109999996,-108.5429993,40.78839874,-111.9779968,Origin,Destination
548,46.77270126,-100.7460022,33.30780029,-111.6549988,Origin,Destination
549,46.77270126,-100.7460022,39.86169815,-104.6729965,Origin,Destination
550,46.77270126,-100.7460022,32.896801,-97.038002,Origin,Destination
551,46.77270126,-100.7460022,47.949299,-97.176102,Origin,Destination
552,46.77270126,-100.7460022,36.08010101,-115.1520004,Origin,Destination
553,46.77270126,-100.7460022,48.25939941,-101.2799988,Origin,Destination
554,46.77270126,-100.7460022,44.882,-93.221802,Origin,Destination
555,46.77270126,-100.7460022,41.9786,-87.9048,Origin,Destination
556,46.77270126,-100.7460022,28.77759933,-81.23750305,Origin,Destination
557,47.50939941,-94.93370056,44.882,-93.221802,Origin,Destination
558,36.532082,-93.200544,39.86169815,-104.6729965,Origin,Destination
559,36.532082,-93.200544,32.896801,-97.038002,Origin,Destination
560,36.532082,-93.200544,41.9786,-87.9048,Origin,Destination
561,48.7928009,-122.538002,61.17440033,-149.9960022,Origin,Destination
562,48.7928009,-122.538002,33.30780029,-111.6549988,Origin,Destination
563,48.7928009,-122.538002,39.86169815,-104.6729965,Origin,Destination
564,48.7928009,-122.538002,19.738783,-156.045603,Origin,Destination
565,48.7928009,-122.538002,36.08010101,-115.1520004,Origin,Destination
566,48.7928009,-122.538002,33.94250107,-118.4079971,Origin,Destination
567,48.7928009,-122.538002,37.721298,-122.221001,Origin,Destination
568,48.7928009,-122.538002,20.8986,-156.429993,Origin,Destination
569,48.7928009,-122.538002,33.82970047,-116.5070038,Origin,Destination
570,48.7928009,-122.538002,32.73360062,-117.1900024,Origin,Destination
571,48.7928009,-122.538002,47.449001,-122.308998,Origin,Destination
572,48.7928009,-122.538002,32.11610031,-110.9410019,Origin,Destination
573,38.5452,-89.835197,33.30780029,-111.6549988,Origin,Destination
574,38.5452,-89.835197,26.072599,-80.152702,Origin,Destination
575,38.5452,-89.835197,30.49410057,-81.68789673,Origin,Destination
576,38.5452,-89.835197,36.08010101,-115.1520004,Origin,Destination
577,38.5452,-89.835197,33.67969894,-78.92829895,Origin,Destination
578,38.5452,-89.835197,26.92020035,-81.9905014,Origin,Destination
579,38.5452,-89.835197,27.91020012,-82.68740082,Origin,Destination
580,38.5452,-89.835197,28.77759933,-81.23750305,Origin,Destination
581,38.5452,-89.835197,30.4832,-86.525398,Origin,Destination
582,40.47710037,-88.91590118,33.6367,-84.428101,Origin,Destination
583,40.47710037,-88.91590118,39.86169815,-104.6729965,Origin,Destination
584,40.47710037,-88.91590118,32.896801,-97.038002,Origin,Destination
585,40.47710037,-88.91590118,28.42939949,-81.30899811,Origin,Destination
586,40.47710037,-88.91590118,44.882,-93.221802,Origin,Destination
587,40.47710037,-88.91590118,41.9786,-87.9048,Origin,Destination
588,40.47710037,-88.91590118,27.91020012,-82.68740082,Origin,Destination
589,40.47710037,-88.91590118,28.77759933,-81.23750305,Origin,Destination
590,36.12450027,-86.67819977,40.65209961,-75.44080353,Origin,Destination
591,36.12450027,-86.67819977,33.6367,-84.428101,Origin,Destination
592,36.12450027,-86.67819977,30.19449997,-97.66989899,Origin,Destination
593,36.12450027,-86.67819977,42.36429977,-71.00520325,Origin,Destination
594,36.12450027,-86.67819977,34.20069885,-118.3590012,Origin,Destination
595,36.12450027,-86.67819977,39.1754,-76.668297,Origin,Destination
596,36.12450027,-86.67819977,32.89860153,-80.04049683,Origin,Destination
597,36.12450027,-86.67819977,41.88470078,-91.71080017,Origin,Destination
598,36.12450027,-86.67819977,41.4117012,-81.84980011,Origin,Destination
599,36.12450027,-86.67819977,35.2140007,-80.94309998,Origin,Destination
600,36.12450027,-86.67819977,39.998001,-82.891899,Origin,Destination
601,36.12450027,-86.67819977,39.04880142,-84.6678009,Origin,Destination
602,36.12450027,-86.67819977,32.847099,-96.851799,Origin,Destination
603,36.12450027,-86.67819977,38.8521,-77.037697,Origin,Destination
604,36.12450027,-86.67819977,39.86169815,-104.6729965,Origin,Destination
605,36.12450027,-86.67819977,32.896801,-97.038002,Origin,Destination
606,36.12450027,-86.67819977,42.21239853,-83.35340118,Origin,Destination
607,36.12450027,-86.67819977,30.357106,-85.795414,Origin,Destination
608,36.12450027,-86.67819977,40.69250107,-74.16870117,Origin,Destination
609,36.12450027,-86.67819977,26.072599,-80.152702,Origin,Destination
610,36.12450027,-86.67819977,42.88079834,-85.52279663,Origin,Destination
611,36.12450027,-86.67819977,29.64539909,-95.27890015,Origin,Destination
612,36.12450027,-86.67819977,38.94449997,-77.45580292,Origin,Destination
613,36.12450027,-86.67819977,29.9843998,-95.34140015,Origin,Destination
614,36.12450027,-86.67819977,30.49410057,-81.68789673,Origin,Destination
615,36.12450027,-86.67819977,40.63980103,-73.77890015,Origin,Destination
616,36.12450027,-86.67819977,36.08010101,-115.1520004,Origin,Destination
617,36.12450027,-86.67819977,33.94250107,-118.4079971,Origin,Destination
618,36.12450027,-86.67819977,40.77719879,-73.87259674,Origin,Destination
619,36.12450027,-86.67819977,39.2976,-94.713898,Origin,Destination
620,36.12450027,-86.67819977,28.42939949,-81.30899811,Origin,Destination
621,36.12450027,-86.67819977,40.19350052,-76.76339722,Origin,Destination
622,36.12450027,-86.67819977,41.785999,-87.752403,Origin,Destination
623,36.12450027,-86.67819977,25.79319954,-80.29060364,Origin,Destination
624,36.12450027,-86.67819977,42.94720078,-87.89659882,Origin,Destination
625,36.12450027,-86.67819977,43.13990021,-89.33750153,Origin,Destination
626,36.12450027,-86.67819977,44.882,-93.221802,Origin,Destination
627,36.12450027,-86.67819977,29.99340057,-90.25800323,Origin,Destination
628,36.12450027,-86.67819977,33.67969894,-78.92829895,Origin,Destination
629,36.12450027,-86.67819977,37.721298,-122.221001,Origin,Destination
630,36.12450027,-86.67819977,35.39310074,-97.60070038,Origin,Destination
631,36.12450027,-86.67819977,41.3032,-95.894096,Origin,Destination
632,36.12450027,-86.67819977,41.9786,-87.9048,Origin,Destination
633,36.12450027,-86.67819977,36.89459991,-76.20120239,Origin,Destination
634,36.12450027,-86.67819977,26.92020035,-81.9905014,Origin,Destination
635,36.12450027,-86.67819977,39.87189865,-75.2410965,Origin,Destination
636,36.12450027,-86.67819977,33.43429947,-112.012001,Origin,Destination
637,36.12450027,-86.67819977,27.91020012,-82.68740082,Origin,Destination
638,36.12450027,-86.67819977,40.49150085,-80.23290253,Origin,Destination
639,36.12450027,-86.67819977,30.47340012,-87.18659973,Origin,Destination
640,36.12450027,-86.67819977,35.87760162,-78.78749847,Origin,Destination
641,36.12450027,-86.67819977,37.50519943,-77.31970215,Origin,Destination
642,36.12450027,-86.67819977,26.53619957,-81.75520325,Origin,Destination
643,36.12450027,-86.67819977,32.73360062,-117.1900024,Origin,Destination
644,36.12450027,-86.67819977,29.53370094,-98.46980286,Origin,Destination
645,36.12450027,-86.67819977,32.12760162,-81.20210266,Origin,Destination
646,36.12450027,-86.67819977,47.449001,-122.308998,Origin,Destination
647,36.12450027,-86.67819977,28.77759933,-81.23750305,Origin,Destination
648,36.12450027,-86.67819977,37.61899948,-122.375,Origin,Destination
649,36.12450027,-86.67819977,37.362598,-121.929001,Origin,Destination
650,36.12450027,-86.67819977,40.78839874,-111.9779968,Origin,Destination
