"Route","avg_delay","range"
1911,7.98595787362086,"(0,15]"
1978,7.98609975470155,"(0,15]"
2574,7.98648648648649,"(0,15]"
5167,7.99045599151644,"(0,15]"
5548,7.9937106918239,"(0,15]"
904,7.99447077409163,"(0,15]"
3951,7.99484536082474,"(0,15]"
5357,7.9959040374488,"(0,15]"
807,8,"(0,15]"
2313,8,"(0,15]"
6642,8,"(0,15]"
6004,8.01503759398496,"(0,15]"
3156,8.01572327044025,"(0,15]"
4095,8.01621621621622,"(0,15]"
6259,8.01844262295082,"(0,15]"
6112,8.02691511387164,"(0,15]"
290,8.03084599682468,"(0,15]"
410,8.03250478011472,"(0,15]"
458,8.03870967741936,"(0,15]"
3597,8.03896103896104,"(0,15]"
6364,8.04225352112676,"(0,15]"
6185,8.04642857142857,"(0,15]"
2330,8.04802259887006,"(0,15]"
6329,8.0485651214128,"(0,15]"
4851,8.05,"(0,15]"
4600,8.05405405405405,"(0,15]"
5555,8.06349206349206,"(0,15]"
1916,8.06455921638468,"(0,15]"
4824,8.06462333825702,"(0,15]"
6168,8.0660621761658,"(0,15]"
5046,8.06678082191781,"(0,15]"
5068,8.07003710575139,"(0,15]"
1471,8.07156308851224,"(0,15]"
2443,8.0725677830941,"(0,15]"
819,8.08238231098431,"(0,15]"
3610,8.08259587020649,"(0,15]"
1438,8.08293677770224,"(0,15]"
1322,8.0839378238342,"(0,15]"
3994,8.08421052631579,"(0,15]"
3975,8.0846877673225,"(0,15]"
6150,8.08768406961178,"(0,15]"
958,8.08782201405152,"(0,15]"
3647,8.08844507845934,"(0,15]"
4238,8.09086629001883,"(0,15]"
5802,8.09320388349515,"(0,15]"
4802,8.09632446134347,"(0,15]"
4146,8.09703504043127,"(0,15]"
4839,8.10204081632653,"(0,15]"
3561,8.10261080752884,"(0,15]"
5170,8.1063829787234,"(0,15]"
4982,8.1075594960336,"(0,15]"
4203,8.11085766423358,"(0,15]"
3155,8.11220472440945,"(0,15]"
3604,8.11624465636304,"(0,15]"
6213,8.11648351648352,"(0,15]"
6541,8.12234042553191,"(0,15]"
298,8.12314939434724,"(0,15]"
820,8.13758029978587,"(0,15]"
309,8.14693708609271,"(0,15]"
3171,8.14814814814815,"(0,15]"
4009,8.14939024390244,"(0,15]"
4097,8.15055965055965,"(0,15]"
6063,8.15102481121899,"(0,15]"
1991,8.15243902439024,"(0,15]"
3841,8.15584415584416,"(0,15]"
4838,8.15972222222222,"(0,15]"
5145,8.15985977212971,"(0,15]"
3625,8.16129032258065,"(0,15]"
3605,8.16920152091255,"(0,15]"
3930,8.17412935323383,"(0,15]"
86,8.17533718689788,"(0,15]"
6440,8.18157543391188,"(0,15]"
5543,8.18345323741007,"(0,15]"
3603,8.18587360594796,"(0,15]"
6202,8.18764514630748,"(0,15]"
718,8.19047619047619,"(0,15]"
1101,8.19765494137353,"(0,15]"
3546,8.21396522714526,"(0,15]"
5522,8.21604938271605,"(0,15]"
6525,8.22481151473612,"(0,15]"
173,8.2305682560418,"(0,15]"
5579,8.23742945100051,"(0,15]"
1517,8.24318181818182,"(0,15]"
21,8.24606299212598,"(0,15]"
3490,8.25,"(0,15]"
6567,8.25,"(0,15]"
2953,8.25165562913907,"(0,15]"
5199,8.25302325581395,"(0,15]"
4637,8.25389755011136,"(0,15]"
471,8.25925925925926,"(0,15]"
4110,8.26748971193416,"(0,15]"
3374,8.26941986234022,"(0,15]"
4507,8.27065026362039,"(0,15]"
2242,8.27107558139535,"(0,15]"
288,8.28000783238692,"(0,15]"
28,8.28068303094984,"(0,15]"
6657,8.28224299065421,"(0,15]"
274,8.28311176760217,"(0,15]"
3144,8.28571428571429,"(0,15]"
5514,8.28571428571429,"(0,15]"
4144,8.28695652173913,"(0,15]"
4227,8.28799149840595,"(0,15]"
1971,8.28808693869182,"(0,15]"
5434,8.28978622327791,"(0,15]"
6187,8.29495798319328,"(0,15]"
447,8.29613733905579,"(0,15]"
4732,8.29780033840948,"(0,15]"
300,8.30243204577969,"(0,15]"
3635,8.3048128342246,"(0,15]"
6119,8.30683229813665,"(0,15]"
6542,8.30830830830831,"(0,15]"
1016,8.32061711079944,"(0,15]"
467,8.32198952879581,"(0,15]"
6454,8.33333333333333,"(0,15]"
5429,8.34134217067109,"(0,15]"
5739,8.34228039041704,"(0,15]"
111,8.3463687150838,"(0,15]"
6352,8.35189309576838,"(0,15]"
6679,8.3544061302682,"(0,15]"
6334,8.36111111111111,"(0,15]"
6058,8.36184877356578,"(0,15]"
3274,8.36516853932584,"(0,15]"
5102,8.36974789915966,"(0,15]"
1740,8.375,"(0,15]"
457,8.38116591928251,"(0,15]"
304,8.38160469667319,"(0,15]"
2,8.38461538461539,"(0,15]"
4497,8.38476011288805,"(0,15]"
245,8.3901077752117,"(0,15]"
263,8.39613152804642,"(0,15]"
4012,8.4014053579271,"(0,15]"
6066,8.40507131537242,"(0,15]"
206,8.40743198407432,"(0,15]"
3022,8.40953868332532,"(0,15]"
5807,8.40990194502491,"(0,15]"
1235,8.41333333333333,"(0,15]"
1613,8.41847826086956,"(0,15]"
5226,8.42222222222222,"(0,15]"
4254,8.42522269104548,"(0,15]"
6664,8.42647058823529,"(0,15]"
2598,8.42696629213483,"(0,15]"
5436,8.42797494780793,"(0,15]"
6214,8.42816901408451,"(0,15]"
2080,8.42857142857143,"(0,15]"
4270,8.43333333333333,"(0,15]"
2570,8.43352192362093,"(0,15]"
452,8.43373493975904,"(0,15]"
3247,8.434375,"(0,15]"
3391,8.43809523809524,"(0,15]"
75,8.4449481865285,"(0,15]"
1211,8.44609665427509,"(0,15]"
3631,8.44831460674157,"(0,15]"
4015,8.45,"(0,15]"
4155,8.45088868101029,"(0,15]"
647,8.46153846153846,"(0,15]"
433,8.46308724832215,"(0,15]"
2581,8.46309963099631,"(0,15]"
1237,8.46370967741935,"(0,15]"
5287,8.47599337748344,"(0,15]"
1736,8.47675675675676,"(0,15]"
3290,8.48034934497817,"(0,15]"
445,8.48148148148148,"(0,15]"
4267,8.48203592814371,"(0,15]"
299,8.48693586698337,"(0,15]"
4178,8.48809523809524,"(0,15]"
1511,8.49724770642202,"(0,15]"
442,8.5,"(0,15]"
4585,8.5,"(0,15]"
6487,8.5,"(0,15]"
2349,8.5011655011655,"(0,15]"
3159,8.50144927536232,"(0,15]"
4387,8.50192509625481,"(0,15]"
6048,8.50322580645161,"(0,15]"
2021,8.50585480093677,"(0,15]"
5230,8.50751879699248,"(0,15]"
6225,8.50985432733505,"(0,15]"
1982,8.51605995717345,"(0,15]"
2093,8.51788268955651,"(0,15]"
5266,8.51826484018265,"(0,15]"
873,8.51924181504882,"(0,15]"
6639,8.52173913043478,"(0,15]"
5587,8.52203721841332,"(0,15]"
6469,8.52203856749311,"(0,15]"
280,8.52302888368462,"(0,15]"
5763,8.53009883198562,"(0,15]"
6404,8.53125,"(0,15]"
2970,8.53135313531353,"(0,15]"
223,8.53428270042194,"(0,15]"
3545,8.53701716738197,"(0,15]"
3558,8.53920220082531,"(0,15]"
1426,8.54411764705882,"(0,15]"
3000,8.54838709677419,"(0,15]"
5776,8.55167785234899,"(0,15]"
6615,8.55263157894737,"(0,15]"
5393,8.55453125,"(0,15]"
6200,8.55749128919861,"(0,15]"
436,8.5625,"(0,15]"
3629,8.56529609516421,"(0,15]"
1858,8.56780735107731,"(0,15]"
2363,8.57142857142857,"(0,15]"
3251,8.57660626029654,"(0,15]"
5771,8.57746478873239,"(0,15]"
5118,8.57894736842105,"(0,15]"
5100,8.58024691358025,"(0,15]"
5636,8.58090393269419,"(0,15]"
3407,8.58139534883721,"(0,15]"
4131,8.58571428571429,"(0,15]"
3025,8.58635097493036,"(0,15]"
6184,8.59111111111111,"(0,15]"
5472,8.59121621621622,"(0,15]"
2714,8.59259259259259,"(0,15]"
5447,8.59779792746114,"(0,15]"
164,8.5985762022374,"(0,15]"
3562,8.59943502824859,"(0,15]"
4430,8.6,"(0,15]"
5031,8.60042525351652,"(0,15]"
1922,8.60060975609756,"(0,15]"
6210,8.60752688172043,"(0,15]"
2935,8.61043602573267,"(0,15]"
5737,8.61554192229039,"(0,15]"
3213,8.61783439490446,"(0,15]"
2209,8.62278481012658,"(0,15]"
4091,8.6234335839599,"(0,15]"
2445,8.625,"(0,15]"
4316,8.625,"(0,15]"
5854,8.625,"(0,15]"
1905,8.62546262028127,"(0,15]"
5618,8.62857142857143,"(0,15]"
4804,8.62962962962963,"(0,15]"
266,8.63316350162112,"(0,15]"
3174,8.63466860888565,"(0,15]"
526,8.63862332695985,"(0,15]"
4154,8.64631578947368,"(0,15]"
1344,8.64705882352941,"(0,15]"
653,8.64767932489451,"(0,15]"
4501,8.65165081141578,"(0,15]"
5777,8.65427135678392,"(0,15]"
821,8.65439624853458,"(0,15]"
5478,8.65712187958884,"(0,15]"
6258,8.65815931941222,"(0,15]"
6029,8.65865812422139,"(0,15]"
3650,8.65974547890154,"(0,15]"
654,8.66153846153846,"(0,15]"
4450,8.66198595787362,"(0,15]"
5572,8.67262388302193,"(0,15]"
2459,8.67720242098184,"(0,15]"
6520,8.67906976744186,"(0,15]"
4166,8.68038922155689,"(0,15]"
1953,8.6872049689441,"(0,15]"
6253,8.68735707285201,"(0,15]"
5455,8.68881118881119,"(0,15]"
2016,8.70219619326501,"(0,15]"
193,8.70372015546918,"(0,15]"
1226,8.70833333333333,"(0,15]"
4221,8.71208791208791,"(0,15]"
5538,8.71598101265823,"(0,15]"
3279,8.71814671814672,"(0,15]"
3530,8.71830985915493,"(0,15]"
3332,8.72069012362451,"(0,15]"
339,8.72211720226843,"(0,15]"
4435,8.72637633525062,"(0,15]"
3861,8.73076923076923,"(0,15]"
5751,8.73103448275862,"(0,15]"
6217,8.73589323343479,"(0,15]"
2522,8.73669467787115,"(0,15]"
4751,8.73880057803468,"(0,15]"
4815,8.74036208732694,"(0,15]"
3218,8.74545454545455,"(0,15]"
2955,8.74631936579842,"(0,15]"
4379,8.74723404255319,"(0,15]"
2292,8.75,"(0,15]"
5741,8.75,"(0,15]"
178,8.75021712697585,"(0,15]"
3643,8.75535714285714,"(0,15]"
5894,8.75851393188855,"(0,15]"
5479,8.76528925619835,"(0,15]"
6052,8.76849315068493,"(0,15]"
638,8.77133105802048,"(0,15]"
6062,8.77414871438499,"(0,15]"
6146,8.78100846521899,"(0,15]"
295,8.78173858661664,"(0,15]"
5792,8.78485901892623,"(0,15]"
1869,8.78657487091222,"(0,15]"
4787,8.78664192949907,"(0,15]"
1961,8.78736842105263,"(0,15]"
5027,8.78905289052891,"(0,15]"
1748,8.79166666666667,"(0,15]"
1031,8.7922131147541,"(0,15]"
162,8.79656618087443,"(0,15]"
3293,8.79838293480131,"(0,15]"
469,8.79903147699758,"(0,15]"
5551,8.8,"(0,15]"
4353,8.80020387359837,"(0,15]"
5824,8.80152671755725,"(0,15]"
6580,8.80741560597676,"(0,15]"
6266,8.80874785591767,"(0,15]"
3339,8.80975609756098,"(0,15]"
6535,8.80994475138121,"(0,15]"
4370,8.81096720859741,"(0,15]"
5191,8.81313131313131,"(0,15]"
4390,8.81324957167333,"(0,15]"
646,8.813882532418,"(0,15]"
3238,8.81489841986456,"(0,15]"
5744,8.81689507975736,"(0,15]"
4295,8.81818181818182,"(0,15]"
241,8.82063963072865,"(0,15]"
3928,8.82334581772784,"(0,15]"
180,8.82356115107914,"(0,15]"
5074,8.82631578947368,"(0,15]"
2000,8.83163784333672,"(0,15]"
301,8.83306001967858,"(0,15]"
6103,8.83602150537634,"(0,15]"
6488,8.83783783783784,"(0,15]"
933,8.83834586466165,"(0,15]"
1282,8.84231033692413,"(0,15]"
99,8.84460141271443,"(0,15]"
2413,8.84501347708895,"(0,15]"
5134,8.84887459807074,"(0,15]"
3882,8.85031847133758,"(0,15]"
6144,8.85411311053985,"(0,15]"
3886,8.85714285714286,"(0,15]"
6652,8.85714285714286,"(0,15]"
3357,8.86065573770492,"(0,15]"
3217,8.86538461538461,"(0,15]"
3047,8.86666666666667,"(0,15]"
6371,8.86666666666667,"(0,15]"
3396,8.86705202312139,"(0,15]"
6036,8.87058823529412,"(0,15]"
319,8.87179487179487,"(0,15]"
5210,8.87209302325581,"(0,15]"
4298,8.875,"(0,15]"
4981,8.88427299703264,"(0,15]"
4208,8.88518197573657,"(0,15]"
3301,8.8855622089155,"(0,15]"
665,8.88617886178862,"(0,15]"
6113,8.89166666666667,"(0,15]"
822,8.89189189189189,"(0,15]"
3947,8.89195979899498,"(0,15]"
2015,8.8972972972973,"(0,15]"
475,8.89782498735458,"(0,15]"
6152,8.89963503649635,"(0,15]"
4397,8.9,"(0,15]"
4351,8.90108401084011,"(0,15]"
4827,8.9010989010989,"(0,15]"
6228,8.90432674375233,"(0,15]"
5129,8.90643274853801,"(0,15]"
5043,8.91011984021305,"(0,15]"
1200,8.91980676328502,"(0,15]"
4382,8.92314566577301,"(0,15]"
3943,8.92339544513458,"(0,15]"
1198,8.92354304045625,"(0,15]"
2857,8.924,"(0,15]"
4983,8.92489137181875,"(0,15]"
6076,8.92526690391459,"(0,15]"
6264,8.92692307692308,"(0,15]"
1790,8.92705882352941,"(0,15]"
4158,8.9275,"(0,15]"
4746,8.93701034158571,"(0,15]"
5759,8.93739028671738,"(0,15]"
5104,8.93842887473461,"(0,15]"
674,8.93962510897995,"(0,15]"
256,8.941096263976,"(0,15]"
1391,8.94160583941606,"(0,15]"
3224,8.94303797468354,"(0,15]"
1945,8.94638949671772,"(0,15]"
4423,8.95176252319109,"(0,15]"
5545,8.95209580838323,"(0,15]"
1696,8.95548961424332,"(0,15]"
4571,8.95588235294118,"(0,15]"
4811,8.95705521472393,"(0,15]"
2535,8.95964125560538,"(0,15]"
3310,8.95975948196115,"(0,15]"
6075,8.96277495769882,"(0,15]"
5767,8.96657477601654,"(0,15]"
606,8.96918990703851,"(0,15]"
1222,8.97520661157025,"(0,15]"
1096,8.97569138629558,"(0,15]"
481,8.97662337662338,"(0,15]"
5762,8.97911127990885,"(0,15]"
77,8.98353096179183,"(0,15]"
5284,8.98461538461538,"(0,15]"
2037,8.98798283261802,"(0,15]"
565,8.99561787905346,"(0,15]"
5577,8.99712437095615,"(0,15]"
1290,9,"(0,15]"
5634,9,"(0,15]"
6682,9,"(0,15]"
468,9.00511124473842,"(0,15]"
5658,9.00530973451327,"(0,15]"
3835,9.00809092660374,"(0,15]"
2388,9.02533783783784,"(0,15]"
123,9.02845528455285,"(0,15]"
798,9.03092783505155,"(0,15]"
5020,9.0316301703163,"(0,15]"
5566,9.03602756892231,"(0,15]"
2526,9.03669724770642,"(0,15]"
5296,9.04,"(0,15]"
3392,9.04114490161002,"(0,15]"
4025,9.04794520547945,"(0,15]"
5598,9.0488188976378,"(0,15]"
6219,9.05265055896141,"(0,15]"
586,9.06315789473684,"(0,15]"
5431,9.06398104265403,"(0,15]"
5224,9.06601941747573,"(0,15]"
2335,9.0675799086758,"(0,15]"
2645,9.07142857142857,"(0,15]"
6158,9.07393526405451,"(0,15]"
338,9.08025811655576,"(0,15]"
285,9.0805284111473,"(0,15]"
4354,9.08151502675998,"(0,15]"
402,9.08163265306122,"(0,15]"
6143,9.08421052631579,"(0,15]"
5513,9.08566108007449,"(0,15]"
4245,9.08571428571429,"(0,15]"
5475,9.09013209013209,"(0,15]"
814,9.09086353766494,"(0,15]"
5114,9.09661835748792,"(0,15]"
5507,9.09944134078212,"(0,15]"
6634,9.1,"(0,15]"
3256,9.10289186923722,"(0,15]"
2563,9.10946196660482,"(0,15]"
3232,9.11180124223602,"(0,15]"
3536,9.12244897959184,"(0,15]"
6104,9.13122171945701,"(0,15]"
6341,9.13328868050904,"(0,15]"
1185,9.13333333333333,"(0,15]"
160,9.13461538461539,"(0,15]"
2346,9.13813615333774,"(0,15]"
3183,9.13924050632911,"(0,15]"
1384,9.14166666666667,"(0,15]"
4503,9.14567526555387,"(0,15]"
1368,9.14644351464435,"(0,15]"
5607,9.14752724224644,"(0,15]"
2006,9.14767501277466,"(0,15]"
3275,9.15428571428571,"(0,15]"
5915,9.15549076773567,"(0,15]"
6343,9.15651558073654,"(0,15]"
3387,9.15745798319328,"(0,15]"
3968,9.15764604810997,"(0,15]"
1938,9.1602620860634,"(0,15]"
356,9.16570327552986,"(0,15]"
3592,9.16666666666667,"(0,15]"
1022,9.16690240452617,"(0,15]"
5700,9.1685597455702,"(0,15]"
1757,9.17374517374517,"(0,15]"
1811,9.17377049180328,"(0,15]"
5171,9.17851959361393,"(0,15]"
6059,9.18069705093834,"(0,15]"
4509,9.18158273381295,"(0,15]"
3735,9.18449711723254,"(0,15]"
1794,9.18778552536667,"(0,15]"
4272,9.18947368421053,"(0,15]"
5526,9.1907719609583,"(0,15]"
3381,9.19318181818182,"(0,15]"
5220,9.19448094612352,"(0,15]"
3318,9.19885550786838,"(0,15]"
4963,9.20143884892086,"(0,15]"
4177,9.20503048780488,"(0,15]"
591,9.20531050493326,"(0,15]"
6249,9.20786516853933,"(0,15]"
4084,9.2111801242236,"(0,15]"
4800,9.2149377593361,"(0,15]"
5756,9.22005571030641,"(0,15]"
3963,9.22228033472803,"(0,15]"
3637,9.22283609576427,"(0,15]"
328,9.22293676312969,"(0,15]"
968,9.22368421052632,"(0,15]"
977,9.22455470737913,"(0,15]"
4280,9.2258064516129,"(0,15]"
5197,9.22848007870143,"(0,15]"
1845,9.22988505747126,"(0,15]"
6109,9.22990353697749,"(0,15]"
3014,9.23286016309272,"(0,15]"
3039,9.23620689655172,"(0,15]"
2855,9.23856209150327,"(0,15]"
6521,9.24780588538978,"(0,15]"
3410,9.24824355971897,"(0,15]"
5746,9.24927703875072,"(0,15]"
3429,9.24941176470588,"(0,15]"
3955,9.25101214574899,"(0,15]"
1929,9.2531865585168,"(0,15]"
4302,9.25766871165644,"(0,15]"
3922,9.25842696629213,"(0,15]"
2026,9.26064735945486,"(0,15]"
5659,9.26190476190476,"(0,15]"
5051,9.26493089832182,"(0,15]"
5874,9.26548672566372,"(0,15]"
1307,9.26644736842105,"(0,15]"
232,9.27089579086221,"(0,15]"
3323,9.27777777777778,"(0,15]"
3049,9.27906976744186,"(0,15]"
5813,9.2805834378921,"(0,15]"
3030,9.28086344894494,"(0,15]"
2932,9.28308823529412,"(0,15]"
6117,9.28929604628737,"(0,15]"
1852,9.29003157419937,"(0,15]"
393,9.29230769230769,"(0,15]"
3297,9.2932735426009,"(0,15]"
30,9.29790660225443,"(0,15]"
3632,9.30390539053905,"(0,15]"
5779,9.30395923167385,"(0,15]"
1873,9.30433829973707,"(0,15]"
5026,9.30783582089552,"(0,15]"
1725,9.30898513251454,"(0,15]"
314,9.31149012567325,"(0,15]"
58,9.31598513011152,"(0,15]"
6180,9.32043734230446,"(0,15]"
5428,9.32142857142857,"(0,15]"
6043,9.32344213649852,"(0,15]"
3160,9.33333333333333,"(0,15]"
5044,9.3338043094313,"(0,15]"
4973,9.33982633184698,"(0,15]"
1930,9.35115905439523,"(0,15]"
1018,9.35227272727273,"(0,15]"
4141,9.35366370182126,"(0,15]"
6392,9.35384615384615,"(0,15]"
3080,9.35967302452316,"(0,15]"
2942,9.36065006915629,"(0,15]"
4371,9.36120401337793,"(0,15]"
5953,9.36487179487179,"(0,15]"
4425,9.36907730673317,"(0,15]"
4350,9.37242182302063,"(0,15]"
5098,9.37804878048781,"(0,15]"
5032,9.38174273858921,"(0,15]"
3569,9.3826714801444,"(0,15]"
5639,9.38323353293413,"(0,15]"
6169,9.3852764250931,"(0,15]"
5286,9.38527889591719,"(0,15]"
5765,9.39073026138507,"(0,15]"
6181,9.3953373015873,"(0,15]"
6204,9.39703153988868,"(0,15]"
2395,9.4,"(0,15]"
2987,9.4,"(0,15]"
4841,9.4,"(0,15]"
4021,9.40127388535032,"(0,15]"
1308,9.40146878824969,"(0,15]"
5448,9.40451206715635,"(0,15]"
4360,9.40508628519528,"(0,15]"
1219,9.40861812778603,"(0,15]"
5531,9.41047854785478,"(0,15]"
909,9.41127098321343,"(0,15]"
5033,9.41176470588235,"(0,15]"
6121,9.41296296296296,"(0,15]"
4150,9.41631504922644,"(0,15]"
5492,9.41822255414488,"(0,15]"
5921,9.42193784277879,"(0,15]"
34,9.42246437552389,"(0,15]"
3028,9.42416452442159,"(0,15]"
4849,9.42857142857143,"(0,15]"
5041,9.43230050933786,"(0,15]"
2484,9.43421052631579,"(0,15]"
4101,9.43603701687534,"(0,15]"
5001,9.43841463414634,"(0,15]"
2490,9.43927741012341,"(0,15]"
6175,9.44121532364597,"(0,15]"
4386,9.44841930116472,"(0,15]"
313,9.44895287958115,"(0,15]"
5605,9.4576802507837,"(0,15]"
4380,9.4620979020979,"(0,15]"
1890,9.46409807355517,"(0,15]"
3294,9.48062015503876,"(0,15]"
3585,9.48237059264816,"(0,15]"
5734,9.48333333333333,"(0,15]"
5059,9.48659207955958,"(0,15]"
5787,9.48730964467005,"(0,15]"
6084,9.48829039812646,"(0,15]"
862,9.49290060851927,"(0,15]"
700,9.49375,"(0,15]"
6220,9.49584487534626,"(0,15]"
3229,9.49825174825175,"(0,15]"
2075,9.4984520123839,"(0,15]"
5502,9.49942987457241,"(0,15]"
1976,9.5042735042735,"(0,15]"
5782,9.50428571428571,"(0,15]"
1318,9.50519750519751,"(0,15]"
3356,9.50550826239359,"(0,15]"
310,9.50634146341463,"(0,15]"
1272,9.51049667178699,"(0,15]"
5878,9.51207729468599,"(0,15]"
1037,9.51692307692308,"(0,15]"
3292,9.51944709246902,"(0,15]"
2629,9.52136752136752,"(0,15]"
2254,9.52159468438538,"(0,15]"
5794,9.52173913043478,"(0,15]"
2460,9.52222222222222,"(0,15]"
3995,9.52401457436237,"(0,15]"
3360,9.52644679527069,"(0,15]"
2945,9.52709359605911,"(0,15]"
6483,9.53097345132743,"(0,15]"
185,9.53099730458221,"(0,15]"
966,9.53181818181818,"(0,15]"
5889,9.53846153846154,"(0,15]"
733,9.54475400118554,"(0,15]"
1283,9.54897959183674,"(0,15]"
962,9.55234657039711,"(0,15]"
343,9.55357142857143,"(0,15]"
3748,9.55745239658569,"(0,15]"
2903,9.56338028169014,"(0,15]"
267,9.5659158922665,"(0,15]"
4791,9.56819650937298,"(0,15]"
6222,9.56834532374101,"(0,15]"
4810,9.56870479947403,"(0,15]"
888,9.57077856420627,"(0,15]"
1926,9.57229711868887,"(0,15]"
5130,9.57352941176471,"(0,15]"
104,9.58031088082902,"(0,15]"
3304,9.58345221112696,"(0,15]"
6562,9.59324009324009,"(0,15]"
4869,9.5933014354067,"(0,15]"
5099,9.59512195121951,"(0,15]"
2564,9.59852670349908,"(0,15]"
4487,9.6,"(0,15]"
3302,9.60034904013962,"(0,15]"
5945,9.6025641025641,"(0,15]"
5815,9.60373557956418,"(0,15]"
279,9.60948265794698,"(0,15]"
6114,9.61517113783534,"(0,15]"
4118,9.61673741661613,"(0,15]"
4788,9.61692693271641,"(0,15]"
866,9.61869883670832,"(0,15]"
2198,9.62310385064177,"(0,15]"
4756,9.62632869991823,"(0,15]"
2606,9.62873862158648,"(0,15]"
2896,9.62903225806452,"(0,15]"
6491,9.62962962962963,"(0,15]"
5161,9.6340206185567,"(0,15]"
5708,9.6343949044586,"(0,15]"
5595,9.63506944444444,"(0,15]"
4165,9.63526244952894,"(0,15]"
4168,9.63623903508772,"(0,15]"
2043,9.63855421686747,"(0,15]"
4469,9.64429260450161,"(0,15]"
6102,9.65109034267913,"(0,15]"
828,9.65470085470085,"(0,15]"
4216,9.6600566572238,"(0,15]"
724,9.66192893401015,"(0,15]"
3185,9.66422764227642,"(0,15]"
715,9.66666666666667,"(0,15]"
5594,9.66666666666667,"(0,15]"
5840,9.66666666666667,"(0,15]"
796,9.66714285714286,"(0,15]"
3804,9.66742596810934,"(0,15]"
6346,9.66750629722922,"(0,15]"
1179,9.66873889875666,"(0,15]"
6147,9.66901179781362,"(0,15]"
5524,9.67219152854512,"(0,15]"
6148,9.67509126649817,"(0,15]"
3036,9.67720090293454,"(0,15]"
3703,9.679037111334,"(0,15]"
6419,9.68219895287958,"(0,15]"
291,9.68416389811739,"(0,15]"
5445,9.68733681462141,"(0,15]"
4475,9.69909502262443,"(0,15]"
4099,9.70785762256548,"(0,15]"
4271,9.70986460348163,"(0,15]"
5586,9.71087045361667,"(0,15]"
158,9.71095988538682,"(0,15]"
4348,9.71364046973803,"(0,15]"
6433,9.7141548327989,"(0,15]"
5380,9.7160751565762,"(0,15]"
4225,9.71792349726776,"(0,15]"
5783,9.72104926423544,"(0,15]"
5743,9.73003802281369,"(0,15]"
5127,9.73076923076923,"(0,15]"
5612,9.73076923076923,"(0,15]"
485,9.73522975929978,"(0,15]"
1221,9.74238733252132,"(0,15]"
4251,9.74319727891156,"(0,15]"
2640,9.74468085106383,"(0,15]"
6215,9.74501992031873,"(0,15]"
800,9.74591194968554,"(0,15]"
6584,9.75016987542469,"(0,15]"
884,9.7508389261745,"(0,15]"
5437,9.75278015397776,"(0,15]"
5747,9.75618073316283,"(0,15]"
287,9.75760669797835,"(0,15]"
4253,9.76031081888823,"(0,15]"
786,9.76317313259988,"(0,15]"
283,9.76336375488918,"(0,15]"
216,9.76868072935288,"(0,15]"
2822,9.76923076923077,"(0,15]"
2208,9.77164685908319,"(0,15]"
969,9.77281191806332,"(0,15]"
6156,9.77391304347826,"(0,15]"
296,9.77458033573141,"(0,15]"
5090,9.77692307692308,"(0,15]"
202,9.77777777777778,"(0,15]"
451,9.77777777777778,"(0,15]"
595,9.77781467950847,"(0,15]"
3382,9.7799043062201,"(0,15]"
4796,9.78117647058824,"(0,15]"
6240,9.78353483016696,"(0,15]"
5251,9.78358702845797,"(0,15]"
3341,9.78501400560224,"(0,15]"
3523,9.78502879078695,"(0,15]"
2931,9.78792270531401,"(0,15]"
207,9.78870292887029,"(0,15]"
5211,9.79356060606061,"(0,15]"
2937,9.79573754789272,"(0,15]"
24,9.79710144927536,"(0,15]"
1766,9.80358667805295,"(0,15]"
6452,9.80373831775701,"(0,15]"
6648,9.80412371134021,"(0,15]"
5030,9.80536912751678,"(0,15]"
6428,9.81055445373804,"(0,15]"
4161,9.81224489795918,"(0,15]"
5624,9.8135874067937,"(0,15]"
3935,9.81382228490832,"(0,15]"
5203,9.81941544885177,"(0,15]"
3234,9.81972265023112,"(0,15]"
1352,9.82056074766355,"(0,15]"
4162,9.82449725776965,"(0,15]"
4213,9.82853717026379,"(0,15]"
3343,9.82900505902192,"(0,15]"
611,9.83245064997593,"(0,15]"
5063,9.83321554770318,"(0,15]"
3613,9.83361994840929,"(0,15]"
616,9.83429470372313,"(0,15]"
636,9.83715319662244,"(0,15]"
3277,9.8380022115739,"(0,15]"
3555,9.8390092879257,"(0,15]"
4000,9.84038095238095,"(0,15]"
5424,9.84091770951839,"(0,15]"
6274,9.84317343173432,"(0,15]"
3653,9.84347826086957,"(0,15]"
3386,9.84349482852477,"(0,15]"
1333,9.84444444444444,"(0,15]"
5375,9.84817244611059,"(0,15]"
5784,9.85605483625286,"(0,15]"
446,9.85906040268456,"(0,15]"
1918,9.85940246045694,"(0,15]"
1408,9.86679630529898,"(0,15]"
4191,9.8695652173913,"(0,15]"
1084,9.86962590731435,"(0,15]"
6292,9.87105263157895,"(0,15]"
3563,9.87876802096986,"(0,15]"
5580,9.88143631436314,"(0,15]"
4346,9.88273615635179,"(0,15]"
4202,9.88378684807256,"(0,15]"
2799,9.88487804878049,"(0,15]"
3344,9.88534517561566,"(0,15]"
3311,9.89005613472334,"(0,15]"
5133,9.89204545454546,"(0,15]"
3397,9.89216061185468,"(0,15]"
3236,9.89416745061148,"(0,15]"
5060,9.89432914352528,"(0,15]"
1167,9.89473684210526,"(0,15]"
4783,9.89473684210526,"(0,15]"
1245,9.89612676056338,"(0,15]"
3444,9.9,"(0,15]"
3640,9.90103298900367,"(0,15]"
